pkey,K_tfh_blz,n_tfh_blz,K_blz_tfh,n_blz_tfh,K_blz_tfr,n_blz_tfr,K_tfr_tfh,dummy1,dummy2,dummy3,dummy4,dummy5
11072021_AANMN,0.105686,0.595354,1.27215,0.518453,7.94523,3.74415,0.449527,0.888107,0.15382,0.450095,0.949649,0.808391
11072021_AANMP,0.113505,1.50273,1.18461,1.27792,6.37426,2.85429,0.374896,0.563986,0.501726,0.678802,0.461001,0.466206
11072021_AANMT,0.112028,1.88275,1.36431,1.56933,7.20899,0.282334,0.480307,0.795577,0.342099,0.702928,0.759575,0.859579
11072021_AANMU,0.0699851,0.683979,1.04585,0.206285,7.85569,2.54811,0.237598,0.198557,0.743955,0.268137,0.444856,0.220182
11072021_AANNB,0.145832,1.05001,1.22594,0.283416,5.82457,1.49035,0.4463,0.599828,0.275543,0.14644,0.0335836,0.58489
11072021_AANNH,0.134876,0.873772,1.32517,2.35059,9.89507,1.57598,0.373421,0.916839,0.881284,0.982447,0.552748,0.172129
11072021_AANNI,0.0955743,1.63007,1.02249,0.688814,5.4992,0.872415,0.308801,0.0773244,0.0331401,0.050143,0.242455,0.782228
11072021_AANNJ,0.123818,1.41265,1.04765,0.644872,9.76675,0.720571,0.274953,0.972213,0.934548,0.848993,0.0146193,0.838415
11072021_AANNS,0.0978586,0.919474,1.24355,0.475123,6.48554,0.366718,0.441172,0.32703,0.0928841,0.720919,0.479567,0.481521
11072021_AANNW,0.064295,0.405399,1.4543,0.842226,9.64639,1.24706,0.466355,0.580851,0.183131,0.238552,0.167634,0.656446
11072021_AANOD,0.0973453,1.0164,1.41524,0.440897,9.84572,0.264136,0.332965,0.0305662,0.82912,0.276105,0.608664,0.0403256
11072021_AANOK,0.107552,1.31486,1.19848,4.95779,7.82344,0.907934,0.428073,0.873815,0.54555,0.974791,0.405085,0.117671
11072021_AANOR,0.0965257,0.658505,1.31967,0.271579,8.39063,0.568279,0.462949,0.279794,0.79684,0.949079,0.871158,0.723972
11072021_AANOT,0.0855583,1.66147,1.2314,2.23841,7.44253,0.745172,0.389489,0.205493,0.425483,0.172032,0.351993,0.003872
11072021_AANPE,0.143547,4.84837,1.16275,0.399694,8.52434,1.64171,0.271328,0.171645,0.0395898,0.0886311,0.962161,0.781136
11072021_AANPF,0.0549833,1.16132,1.17836,0.495627,5.33979,0.315632,0.470268,0.240053,0.66442,0.643352,0.142592,0.883298
11072021_AANPI,0.132475,4.07502,1.35809,0.219165,7.56281,0.811976,0.282995,0.438405,0.866216,0.0333013,0.258414,0.424509
11072021_AANPL,0.0628383,0.96602,1.27832,1.22943,8.78806,0.298594,0.396218,0.305901,0.0508839,0.477756,0.631239,0.358218
11072021_AANPM,0.105173,1.80226,1.06933,0.374138,5.68095,2.69486,0.32226,0.715606,0.894145,0.551171,0.0704583,0.749582
11072021_AANPT,0.0793995,0.526315,1.13996,0.330768,8.02465,1.40532,0.38097,0.111011,0.109855,0.924808,0.41973,0.0703442
11072021_AANQB,0.0511459,0.578137,1.0867,0.804002,6.34566,0.680262,0.340278,0.488398,0.709655,0.0660814,0.376305,0.316821
11072021_AANQC,0.11838,1.10512,1.25315,2.70083,8.27715,1.83613,0.416285,0.517485,0.360534,0.905228,0.827223,0.708185
11072021_AANQD,0.077118,1.27767,1.09492,0.240114,9.05005,3.26538,0.213448,0.359749,0.0142194,0.346072,0.186128,0.629012
11072021_AANQG,0.110375,4.47272,1.43088,0.457937,6.8175,1.30599,0.400444,0.0677484,0.454908,0.955763,0.28518,0.186365
11072021_AANQT,0.0557836,0.801407,1.28369,3.65378,9.29686,0.499908,0.336811,0.605453,0.261622,0.968541,0.676493,0.16478
11072021_AANQY,0.148903,4.79218,1.3299,0.819364,7.99272,0.406548,0.374738,0.642733,0.571278,0.520417,0.306901,0.114129
11072021_AANRC,0.141602,1.60025,1.17001,0.200101,9.50997,0.699102,0.301091,0.0114155,0.0104546,0.986563,0.0843667,0.552346
11072021_AANRJ,0.0675737,0.490267,1.1013,0.276558,6.8537,0.396229,0.39275,0.662948,0.977858,0.614607,0.425353,0.126953
11072021_AANRK,0.100437,1.29962,1.30887,2.03208,8.70662,3.6671,0.325824,0.315561,0.0769787,0.414084,0.872842,0.76881
11072021_AANRV,0.0565021,0.585837,1.42163,0.337303,7.06404,4.89837,0.460694,0.947225,0.178562,0.513187,0.846019,0.546206
11072021_AANSB,0.0840452,1.26088,1.39677,0.50551,9.41565,0.45348,0.390686,0.825718,0.60837,0.793254,0.591418,0.48355
11072021_AANSD,0.098138,0.710265,1.06048,1.25394,5.98661,0.933807,0.466494,0.626371,0.23706,0.0856661,0.0722532,0.759309
11072021_AANSK,0.120083,0.615753,1.02552,1.79945,9.35563,0.761005,0.350317,0.294686,0.85905,0.751702,0.186778,0.861334
11072021_AANSY,0.0854376,1.97118,1.03953,0.261194,5.06853,0.307188,0.367682,0.77922,0.27937,0.505528,0.197875,0.726002
11072021_AANTF,0.111239,0.603433,1.22055,0.235405,8.6624,0.904,0.346703,0.422367,0.748002,0.877746,0.296342,0.0790664
11072021_AANTG,0.0692,1.05547,1.43179,1.76822,6.73189,1.63173,0.408647,0.58347,0.338333,0.093327,0.969916,0.939163
11072021_AANTH,0.143271,3.34719,1.09584,3.43956,8.96476,3.97931,0.221652,0.844013,0.130038,0.733651,0.620787,0.495582
11072021_AANTT,0.147444,2.07184,1.40419,1.25513,8.53866,1.97766,0.445098,0.494007,0.694707,0.759369,0.77301,0.931876
11072021_AANTX,0.130064,2.51174,1.28896,0.287834,6.56081,1.27507,0.428213,0.919329,0.601188,0.818178,0.371682,0.454856
11072021_AANUF,0.118241,1.39401,1.44502,0.277924,9.24368,4.69025,0.376019,0.467166,0.465382,0.292436,0.732409,0.048544
11072021_AANUH,0.101047,0.785566,1.10556,2.30504,5.19179,2.27854,0.452999,0.0181209,0.813272,0.578637,0.243762,0.710062
11072021_AANUO,0.0909415,0.907156,1.26378,0.210063,6.89997,1.81014,0.317249,0.86235,0.561928,0.168039,0.757902,0.631041
11072021_AANUQ,0.0768845,1.20598,1.16184,3.16567,8.47291,1.29654,0.244376,0.687399,0.159353,0.960818,0.277799,0.0942396
11072021_AANUS,0.0714167,0.410255,1.0374,0.391575,8.76321,0.240111,0.287359,0.108526,0.714789,0.682057,0.570972,0.448301
11072021_AANUW,0.0630411,0.675875,1.46244,0.477801,8.74009,0.58527,0.361519,0.740942,0.150116,0.840548,0.785692,0.885053
11072021_AANVG,0.0901859,1.64962,1.46924,0.320188,6.03082,3.79827,0.487227,0.61208,0.564058,0.622508,0.526623,0.0724956
11072021_AANVM,0.113099,2.55097,1.43457,1.08683,6.96943,3.60376,0.478906,0.028403,0.403761,0.905376,0.702136,0.886842
11072021_AANVO,0.105305,0.429968,1.0228,0.659306,8.52072,3.27641,0.40178,0.45506,0.751175,0.223545,0.213489,0.354064
11072021_AANVQ,0.149836,1.14978,1.1452,1.83071,8.85251,0.47204,0.429071,0.751218,0.369052,0.384176,0.888944,0.18848
11072021_AANVR,0.058577,1.48771,1.49087,0.83443,8.39181,0.339182,0.331912,0.0944616,0.00613642,0.86518,0.124804,0.140828
11072021_AANVZ,0.0860729,1.09284,1.28242,0.400616,7.2571,2.74601,0.384321,0.473664,0.65684,0.130232,0.0813883,0.402656
11072021_AANWH,0.071787,1.9902,1.17518,1.21241,5.79576,0.578901,0.387888,0.169537,0.723623,0.718153,0.868138,0.182163
11072021_AANWN,0.0608797,0.447769,1.27419,0.59766,9.8469,0.808189,0.464277,0.345171,0.1179,0.410712,0.356052,0.589992
11072021_AANWR,0.0654328,0.562105,1.20386,0.732848,9.05124,1.6344,0.382278,0.0140178,0.788275,0.465127,0.93483,0.235803
11072021_AANWT,0.0545386,1.58321,1.3705,2.20881,5.62463,1.4313,0.455889,0.44014,0.43307,0.663788,0.415177,0.523292
11072021_AANWU,0.115036,0.89382,1.03184,0.29401,9.9381,0.530278,0.225194,0.538383,0.528286,0.370021,0.850959,0.381452
11072021_AANWW,0.133004,2.25952,1.1596,4.1109,7.76686,3.00987,0.34316,0.241737,0.0978167,0.022871,0.0505144,0.0440231
11072021_AANXA,0.13828,1.82898,1.02484,0.981861,7.33258,4.23481,0.323863,0.659369,0.192225,0.0890386,0.586608,0.569261
11072021_AANXE,0.124957,4.1617,1.29809,0.494632,9.19005,0.571106,0.283445,0.436627,0.031544,0.575514,0.773515,0.261523
11072021_AANXI,0.115752,1.66635,1.20212,0.405336,8.30725,0.22289,0.355177,0.787609,0.595721,0.917507,0.61348,0.822786
11072021_AANXJ,0.0662798,1.18697,1.06117,0.457464,8.02584,3.42902,0.212451,0.265214,0.837661,0.762856,0.66999,0.559958
11072021_AANXN,0.0610098,4.84186,1.12953,2.706,6.87807,2.45433,0.229317,0.839036,0.993405,0.813894,0.1924,0.0845857
11072021_AANXQ,0.126484,1.37257,1.34049,1.00317,9.73592,1.16735,0.417337,0.60749,0.537489,0.486079,0.343362,0.605776
11072021_AANXZ,0.119721,2.98373,1.1397,0.258902,6.07553,0.367026,0.324924,0.483863,0.828761,0.84833,0.389737,0.503448
11072021_AANYE,0.0664516,0.878739,1.35835,0.424017,5.91756,2.35607,0.413455,0.0920122,0.0857931,0.239906,0.291288,0.993397
11072021_AANYG,0.0844194,2.30735,1.48147,2.9133,6.86582,0.652334,0.454828,0.639635,0.545924,0.398577,0.623645,0.580757
11072021_AANYI,0.0953147,0.388754,1.06898,0.236385,7.79425,0.71721,0.378873,0.814525,0.175055,0.722498,0.10448,0.175896
11072021_AANYO,0.0569105,3.13609,1.3072,1.28087,7.53409,1.57885,0.26172,0.761043,0.134602,0.602105,0.580105,0.842617
11072021_AANYU,0.0531967,0.640572,1.04219,2.38217,8.35798,2.09118,0.320565,0.143646,0.677181,0.343001,0.544383,0.956547
11072021_AANYW,0.0977269,3.85578,1.1648,0.346714,9.26885,0.300986,0.211389,0.566269,0.200882,0.0495237,0.368811,0.617241
11072021_AANYZ,0.103835,0.923609,1.21429,2.15117,7.97526,0.54824,0.471972,0.681699,0.889315,0.49374,0.741544,0.660569
11072021_AANZD,0.120912,0.773693,1.26896,1.17366,8.41922,1.35548,0.371214,0.958136,0.204236,0.376269,0.0376375,0.00901987
11072021_AANZL,0.136755,0.62148,1.12619,0.388576,9.77037,0.287559,0.405111,0.654005,0.145768,0.964312,0.762833,0.29677
11072021_AANZO,0.0874639,0.988576,1.11073,0.527902,8.89701,4.43663,0.239787,0.176408,0.420423,0.872896,0.959967,0.0859732
11072021_AANZU,0.0727935,1.24095,1.26301,2.86946,8.92889,0.403084,0.366379,0.248017,0.394616,0.990724,0.484354,0.924569
11072021_AANZW,0.0587,0.73538,1.16305,0.231346,5.50291,0.233055,0.439257,0.297938,0.758123,0.138131,0.995706,0.33245
11072021_AAOAD,0.131337,1.07356,1.10874,0.251894,8.15905,0.619727,0.272748,0.902823,0.230188,0.259844,0.529731,0.972624
11072021_AAOAS,0.107429,2.91064,1.2955,0.778694,6.89281,1.03373,0.338158,0.438797,0.962151,0.455107,0.606029,0.705244
11072021_AAOAW,0.130115,1.3117,1.00662,0.624661,8.76976,0.310989,0.307096,0.716283,0.810202,0.941868,0.793126,0.405317
11072021_AAOAX,0.0520667,1.65765,1.03227,0.719642,5.86933,0.3837,0.265983,0.361193,0.156925,0.143059,0.963467,0.473155
11072021_AAOAY,0.115884,0.946896,1.37007,2.36522,9.05617,3.46564,0.489939,0.644674,0.757023,0.827273,0.270334,0.614992
11072021_AAOBA,0.135415,2.61458,1.49316,0.342325,8.72681,0.915357,0.378401,0.0672661,0.374924,0.533864,0.562535,0.9671
11072021_AAOBE,0.10184,1.17828,1.20441,0.285166,5.60993,3.07399,0.414136,0.836716,0.401824,0.0515856,0.750681,0.14398
11072021_AAOBL,0.0760873,0.809098,1.02441,0.215611,8.26626,1.17156,0.280291,0.489871,0.617739,0.425492,0.723974,0.536094
11072021_AAOBR,0.0822462,1.15854,1.12048,3.98339,6.26784,0.987667,0.34925,0.334353,0.93297,0.672476,0.532121,0.60844
11072021_AAOBY,0.122238,1.48089,1.27474,0.34944,5.79097,0.248612,0.439895,0.554585,0.692371,0.074255,0.454527,0.560788
11072021_AAOCN,0.0715782,0.716945,1.25726,0.849573,6.52893,2.20138,0.447658,0.280504,0.876747,0.558371,0.0235581,0.380622
11072021_AAOCR,0.0910671,0.318144,1.04614,0.479245,9.68121,0.297097,0.497451,0.503014,0.848947,0.0446551,0.336564,0.696171
11072021_AAOCX,0.141966,4.62544,1.38985,0.484867,7.03155,2.86851,0.443301,0.370779,0.328663,0.862874,0.506681,0.62044
11072021_AAODB,0.13708,1.1215,1.30196,2.48964,7.86682,4.44568,0.457842,0.795979,0.484803,0.812327,0.107188,0.0162835
11072021_AAODE,0.0504145,3.94999,1.23168,1.10413,5.0114,2.16705,0.345844,0.525547,0.0460683,0.389656,0.491564,0.541387
11072021_AAODH,0.144899,0.996647,1.15485,0.247014,6.29521,2.63955,0.384969,0.722639,0.855679,0.0665312,0.618785,0.740248
11072021_AAODK,0.0729046,0.459286,1.18102,0.36365,8.43392,3.25997,0.498806,0.327508,0.235482,0.767724,0.639759,0.638224
11072021_AAODN,0.128659,2.76535,1.19819,2.03873,9.6305,1.76742,0.236739,0.428273,0.924049,0.711941,0.251842,0.579989
11072021_AAODP,0.123189,0.731546,1.07131,0.592978,8.05496,0.40136,0.331322,0.849888,0.44814,0.92631,0.583227,0.994536
11072021_AAODV,0.113579,3.40045,1.33656,0.201981,8.55916,0.337465,0.240159,0.248169,0.990596,0.12817,0.541308,0.866396
11072021_AAODW,0.0559091,0.378848,1.00328,1.52221,6.66176,4.55429,0.478177,0.777245,0.0799522,0.84217,0.222691,0.225047
11072021_AAODY,0.0988772,1.06534,1.12565,0.544393,5.71106,0.692169,0.352594,0.448373,0.540047,0.550706,0.922679,0.326163
11072021_AAOEC,0.0755738,1.33947,1.32098,0.999443,5.37453,1.71172,0.49089,0.160206,0.365758,0.573456,0.344786,0.96941
11072021_AAOEE,0.0927314,0.682395,1.22172,1.64752,8.82281,1.24085,0.417865,0.352426,0.979302,0.29763,0.864684,0.255871
11072021_AAOEH,0.145712,2.31695,1.25289,1.119,9.26407,0.714695,0.318756,0.212539,0.232126,0.658068,0.953369,0.246797
11072021_AAOEL,0.116835,1.04749,1.04164,2.19361,7.41666,2.37951,0.288843,0.942907,0.00894619,0.179333,0.64113,0.923434
11072021_AAOEM,0.0527266,0.547956,1.3607,0.298534,7.98005,0.263653,0.355806,0.0316793,0.920567,0.854484,0.0925367,0.0320818
11072021_AAOER,0.130727,0.792986,1.33456,0.30139,7.2868,0.213512,0.471699,0.887532,0.0505231,0.0595516,0.164549,0.0891868
11072021_AAOFE,0.0839005,2.69245,1.17911,0.244105,7.12876,4.1576,0.269609,0.560138,0.801517,0.919809,0.012878,0.408115
11072021_AAOFL,0.0563935,1.08241,1.02705,2.94054,5.29938,0.25752,0.403269,0.620434,0.456957,0.727687,0.00264108,0.765718
11072021_AAOFN,0.0843215,0.454897,1.03348,1.96952,7.59621,1.72496,0.44577,0.749205,0.761523,0.946216,0.310036,0.20355
11072021_AAOFT,0.0983406,2.02208,1.38466,0.79395,6.64997,1.23509,0.369234,0.800545,0.397993,0.174922,0.790138,0.553469
11072021_AAOFW,0.120146,1.13902,1.4201,0.567015,8.6325,1,0.485079,0.155656,0.510372,0.973725,0.968401,0.575475
11072021_AAOFX,0.0923607,3.9881,1.11538,0.289982,5.85278,2.57257,0.297513,0.416359,0.958748,0.333784,0.567606,0.116717
11072021_AAOGA,0.142795,2.57506,1.13135,0.706868,5.47009,0.305617,0.459877,0.87823,0.732443,0.4877,0.655395,0.250403
11072021_AAOGB,0.069698,1.81497,1.34224,0.343486,7.70043,0.764281,0.347293,0.678175,0.798194,0.81612,0.755378,0.807267
11072021_AAOGC,0.112327,0.96294,1.00542,1.14304,7.05907,2.11545,0.409276,0.331584,0.147314,0.15519,0.448991,0.167872
11072021_AAOGJ,0.0851376,1.47349,1.19936,1.2767,9.09038,4.00271,0.275794,0.998907,0.864497,0.274952,0.0451038,0.52782
11072021_AAOGO,0.128235,0.664379,1.09362,0.206634,5.09827,4.48014,0.487725,0.363489,0.887901,0.68363,0.0485506,0.781673
11072021_AAOGQ,0.139191,1.69303,1.48874,3.13409,9.17118,2.62722,0.411332,0.180512,0.267038,0.445296,0.536953,0.444096
11072021_AAOGV,0.0555503,2.16197,1.14693,0.28202,8.69187,1.54527,0.209082,0.962272,0.108226,0.808042,0.457385,0.398395
11072021_AAOGY,0.106169,1.35945,1.09977,0.691987,7.78801,0.494598,0.360891,0.484661,0.33309,0.904066,0.264135,0.218849
11072021_AAOHC,0.109564,2.28132,1.40033,0.252705,9.71542,0.256964,0.286813,0.853344,0.772812,0.620202,0.0960433,0.657584
11072021_AAOHL,0.0671969,1.29366,1.45674,3.58872,6.09505,3.18358,0.45252,0.770011,0.637115,0.642568,0.706457,0.434848
11072021_AAOHX,0.100911,2.23556,1.46104,0.437222,7.17102,0.344385,0.393239,0.406404,0.537102,0.675904,0.89988,0.976877
11072021_AAOHY,0.0686382,0.781465,1.1288,1.48723,7.73495,4.64768,0.326278,0.568184,0.377434,0.353022,0.335204,0.118226
11072021_AAOHZ,0.127283,0.914916,1.47064,0.653035,9.46419,1.29395,0.453309,0.285478,0.247919,0.896402,0.662798,0.039206
11072021_AAOIB,0.121813,2.70597,1.34581,1.84782,7.92817,0.239444,0.415031,0.988832,0.629892,0.742583,0.486755,0.37858
11072021_AAOIE,0.0711557,3.79593,1.39283,2.51069,8.24866,3.55195,0.267432,0.466336,0.936302,0.592572,0.289346,0.238555
11072021_AAOIF,0.141326,1.19674,1.07255,1.08333,6.01612,1.82644,0.380435,0.227275,0.595311,0.232514,0.174638,0.7017
11072021_AAOIG,0.0766238,0.650607,1.26729,0.330709,9.20242,0.985954,0.301792,0.762951,0.443455,0.800074,0.621651,0.343539
11072021_AAOIN,0.112656,1.33225,1.15416,2.26357,9.57513,0.587764,0.336091,0.356477,0.194622,0.779977,0.154601,0.940363
11072021_AAOIQ,0.0789171,1.03025,1.49984,0.203707,7.552,0.424999,0.434121,0.51226,0.430585,0.470851,0.859148,0.894391
11072021_AAOIR,0.108551,3.60585,1.03893,0.534079,5.33165,0.826348,0.321555,0.806336,0.101287,0.831016,0.739603,0.415125
11072021_AAOIY,0.0657288,2.77051,1.28076,0.220238,5.39115,0.56279,0.372566,0.124549,0.503889,0.887217,0.248668,0.612957
11072021_AAOJA,0.085259,0.728463,1.40279,3.76268,6.98211,2.48514,0.49542,0.671195,0.120268,0.719784,0.916479,0.961075
11072021_AAOJE,0.0517083,0.329394,1.17592,3.34026,8.83923,0.757105,0.446758,0.425199,0.155994,0.24164,0.729259,0.145526
11072021_AAOJI,0.0694791,0.600906,1.01381,0.554168,6.21746,0.524729,0.42622,0.976438,0.0617692,0.182827,0.126797,0.749012
11072021_AAOJR,0.147485,0.766564,1.04093,0.800438,9.13728,0.639845,0.390024,0.0737095,0.908528,0.981636,0.116613,0.63033
11072021_AAOKJ,0.108658,1.67687,1.10251,4.71255,6.99248,2.82661,0.311098,0.550186,0.451288,0.767198,0.432008,0.0657159
11072021_AAOKK,0.0733548,0.933377,1.29984,0.627262,7.60104,0.209447,0.370992,0.459586,0.603143,0.199962,0.863425,0.955115
11072021_AAOKM,0.0985522,2.16886,1.26073,0.4188,5.28483,2.15129,0.4779,0.330939,0.173576,0.481478,0.574142,0.0180619
11072021_AAOKN,0.113928,3.09293,1.20602,0.878229,8.06212,4.50982,0.290629,0.101427,0.358287,0.841659,0.954551,0.539746
11072021_AAOKS,0.0813831,0.514952,1.15756,3.4515,9.33611,1.09867,0.402683,0.154355,0.544897,0.647441,0.0933067,0.739079
11072021_AAOKT,0.109383,0.888206,1.13143,3.25046,6.00614,1.34702,0.443572,0.79948,0.422776,0.438462,0.165244,0.639988
11072021_AAOKZ,0.120351,1.00272,1.29413,0.214338,9.43519,1.74228,0.36645,0.748308,0.793622,0.682672,0.684897,0.103482
11072021_AAOLC,0.0869025,1.29768,1.07738,2.35287,7.72479,2.3049,0.272512,0.406013,0.581097,0.0699255,0.325067,0.0554306
11072021_AAOLH,0.137316,1.86382,1.18689,2.17882,8.59822,0.334764,0.409859,0.928553,0.852342,0.219934,0.397445,0.327331
11072021_AAOLK,0.0735299,2.47035,1.17132,2.31701,5.56985,1.73511,0.32353,0.981222,0.476669,0.540278,0.716526,0.461619
11072021_AAOLL,0.139013,1.56652,1.36661,1.18827,7.80272,3.38434,0.435675,0.712861,0.0539822,0.150322,0.819485,0.971189
11072021_AAOLX,0.133737,2.85327,1.45059,0.208659,7.29947,2.39963,0.456057,0.13794,0.148177,0.208658,0.293164,0.384305
11072021_AAOMC,0.092211,0.612445,1.3529,2.83305,9.55621,0.543274,0.451933,0.485481,0.361763,0.732548,0.639003,0.0874082
11072021_AAOME,0.0750291,1.8204,1.19041,0.228411,6.12918,0.870122,0.377151,0.0603615,0.982625,0.396313,0.1506,0.686701
11072021_AAOML,0.102512,0.530356,1.01107,0.255132,7.53553,0.303674,0.318443,0.641252,0.0134982,0.0182717,0.374867,0.00850052
11072021_AAOMM,0.0670128,1.4599,1.32878,1.89869,6.93345,4.10154,0.399467,0.364615,0.91633,0.953045,0.923434,0.900355
11072021_AAOMP,0.0657182,0.72167,1.00096,2.50212,9.19744,2.95205,0.226423,0.036078,0.160445,0.0541112,0.0525446,0.591485
11072021_AAOMY,0.143067,1.05354,1.19661,2.77719,7.16624,1.0491,0.468017,0.634379,0.819994,0.421929,0.453269,0.228714
11072021_AAONC,0.118892,2.38938,1.46974,3.68392,9.04321,0.308484,0.436956,0.396179,0.90939,0.912543,0.141229,0.913166
11072021_AAOND,0.0936523,1.51607,1.05572,1.67182,6.82264,0.751859,0.32452,0.156791,0.621505,0.272106,0.259766,0.404149
11072021_AAONE,0.125922,0.843915,1.34662,0.225352,8.72057,2.03095,0.393825,0.817826,0.464767,0.699204,0.941672,0.512313
11072021_AAONF,0.0539281,0.541024,1.31761,0.395534,6.6406,1.66564,0.432361,0.22834,0.569331,0.404277,0.799789,0.61628
11072021_AAONT,0.0802928,1.10865,1.37186,0.590309,9.22414,0.269886,0.41858,0.107108,0.155147,0.18378,0.512899,0.429097
11072021_AAONV,0.0514957,0.355569,1.05394,1.11339,8.0956,0.482095,0.406089,0.955351,0.431188,0.415432,0.883007,0.673563
11072021_AAONW,0.118054,4.8979,1.35622,0.335563,7.4476,1.30125,0.313638,0.0544382,0.529333,0.613495,0.318812,0.282197
11072021_AAOOH,0.0712256,0.644587,1.13792,0.21682,6.96737,0.673541,0.420639,0.381832,0.274864,0.47376,0.471828,0.213145
11072021_AAOOO,0.149226,0.67477,1.16696,0.410384,7.68029,0.821444,0.461816,0.541362,0.629275,0.674956,0.27109,0.158002
11072021_AAOOU,0.14047,3.6406,1.43294,0.813176,8.19155,0.803955,0.365388,0.423875,0.180524,0.379463,0.354421,0.0435666
11072021_AAOOW,0.10844,0.553929,1.30533,1.01606,9.10319,4.32923,0.465392,0.846467,0.687529,0.22766,0.560756,0.381911
11072021_AAOPG,0.0824008,0.429002,1.3478,0.309447,7.53965,4.71681,0.493635,0.262789,0.278246,0.261199,0.730014,0.563537
11072021_AAOPI,0.0628702,1.15509,1.47639,2.61657,9.75545,0.681036,0.375523,0.966662,0.847841,0.100564,0.436842,0.979007
11072021_AAOPY,0.051077,1.54043,1.15828,0.378366,7.31306,0.298933,0.280877,0.76659,0.381368,0.449617,0.68008,0.937732
11072021_AAOQA,0.0770557,0.714739,1.15222,0.565099,9.95764,1.50834,0.267741,0.895022,0.842426,0.232065,0.88248,0.000289183
11072021_AAOQF,0.126851,0.449849,1.1052,0.345476,9.0317,0.508302,0.414722,0.43515,0.599008,0.073298,0.841359,0.366848
11072021_AAOQL,0.133192,1.59024,1.00791,2.33467,5.81529,2.06649,0.365112,0.279631,0.912775,0.820462,0.898621,0.308936
11072021_AAOQO,0.0543391,2.25667,1.4532,1.16317,8.6704,4.2253,0.252255,0.0423976,0.61909,0.493119,0.502618,0.756425
11072021_AAOQU,0.0572351,0.487198,1.18918,3.1255,7.84667,3.90705,0.348665,0.925036,0.0676627,0.7024,0.622909,0.886488
11072021_AAOQX,0.115953,2.62239,1.09918,0.230176,5.25905,0.725941,0.334361,0.702505,0.406742,0.239055,0.468498,0.58962
11072021_AAORA,0.096564,1.67342,1.43508,0.471924,8.10682,0.35497,0.447073,0.994509,0.124864,0.566505,0.0675049,0.0947591
11072021_AAORQ,0.142537,4.28034,1.26188,0.247811,5.99463,4.99434,0.409546,0.775929,0.115942,0.544446,0.847804,0.0936696
11072021_AAORW,0.145891,0.880064,1.02887,0.492486,5.48337,3.38978,0.46321,0.127792,0.572275,0.2756,0.776685,0.205799
11072021_AAOSD,0.0567215,2.2036,1.39248,1.5081,5.73557,2.54497,0.427812,0.721255,0.82355,0.304452,0.493702,0.57774
11072021_AAOSJ,0.0738913,0.497341,1.0569,0.91491,9.7899,4.18563,0.354352,0.795403,0.460052,0.574403,0.98235,0.16524
11072021_AAOSR,0.0838743,0.924457,1.41413,2.25052,8.39968,0.871348,0.423443,0.600513,0.393985,0.0215154,0.193616,0.39055
11072021_AAOTD,0.0505635,0.622253,1.48659,0.499095,8.79846,0.414026,0.492647,0.563785,0.63341,0.55168,0.308777,0.50429
11072021_AAOTG,0.100218,0.993384,1.25207,0.371982,9.72197,2.84853,0.339807,0.101836,0.925156,0.64285,0.474692,0.862829
